order_id,date,customer_id,region,category,channel,payment_method,quantity,revenue_pkr,cost_pkr,profit_pkr,returned
PK-2023-00938,2023-03-13,C-0015,KPK,Electronics,Mobile App,Easypaisa,3,51389.04,41917.56,9471.49,False
PK-2023-00362,2023-03-13,C-0472,Sindh,Electronics,Mobile App,Easypaisa,2,21043.21,18023.25,3019.96,False
PK-2023-01765,2023-03-13,C-0556,Sindh,Electronics,Mobile App,Card,4,39931.26,33845.89,6085.36,False
PK-2023-00209,2023-03-14,C-0632,Sindh,Electronics,Online,Card,1,19306.69,15651.43,3655.27,False
PK-2023-00392,2023-03-14,C-0662,KPK,Groceries,Mobile App,Cash on Delivery,3,31326.07,24693.75,6632.31,False
PK-2023-01255,2023-03-14,C-0477,KPK,Electronics,Mobile App,Easypaisa,3,29024.19,22689.73,6334.46,False
PK-2023-00193,2023-03-14,C-0173,Sindh,Groceries,Online,Easypaisa,2,11847.1,9625.98,2221.12,False
PK-2023-00619,2023-03-15,C-0101,Sindh,Beauty & Personal Care,Online,Card,1,22748.65,19470.85,3277.8,False
PK-2023-00218,2023-03-15,C-0394,Punjab,Sports,In-Store,JazzCash,3,29049.92,23323.62,5726.3,False
PK-2023-00437,2023-03-15,C-0496,Balochistan,Home & Living,Mobile App,JazzCash,1,6600.89,5510.26,1090.63,False
PK-2023-01887,2023-03-16,C-0024,Punjab,Others,Online,Easypaisa,2,25488.79,21787.46,3701.33,True
PK-2023-01040,2023-03-16,C-0126,KPK,Groceries,Wholesale,Easypaisa,1,10802.94,9164.51,1638.44,False
PK-2023-00805,2023-03-16,C-0304,Balochistan,Electronics,In-Store,Card,3,26715.1,22807.25,3907.85,False
PK-2023-00815,2023-03-16,C-0061,Sindh,Electronics,Mobile App,Easypaisa,2,31674.96,25248.63,6426.33,False
PK-2023-01532,2023-03-16,C-0495,Balochistan,Electronics,Online,Card,2,18563.25,16128.1,2435.15,False
PK-2023-00964,2023-03-16,C-0099,Punjab,Home & Living,Online,Card,1,13908.8,10948.69,2960.12,False
PK-2023-01415,2023-03-16,C-0664,KPK,Fashion,Mobile App,Card,3,58970.43,47707.83,11262.59,False
PK-2023-01052,2023-03-17,C-0134,Sindh,Electronics,Online,Card,4,42037.23,36004.23,6032.99,True
PK-2023-01275,2023-03-17,C-0082,Punjab,Groceries,In-Store,JazzCash,3,26339.29,20705.16,5634.13,False
PK-2023-01674,2023-03-17,C-0359,Sindh,Fashion,Online,Card,3,38643.55,35277.9,3365.65,True
PK-2023-00009,2023-03-17,C-0762,Punjab,Electronics,In-Store,Card,4,51161.19,40039.35,11121.84,False
PK-2023-01003,2023-03-17,C-0499,KPK,Electronics,Mobile App,Card,4,22811.05,18428.0,4383.05,False
PK-2023-00037,2023-03-18,C-0409,Punjab,Sports,Wholesale,Card,2,26345.8,22551.04,3794.76,False
PK-2023-01551,2023-03-18,C-0033,Punjab,Beauty & Personal Care,In-Store,JazzCash,1,16846.53,13362.11,3484.42,False
PK-2023-00888,2023-03-18,C-0320,KPK,Sports,Online,Card,2,32863.34,27079.54,5783.81,False
PK-2023-01511,2023-03-18,C-0402,Punjab,Others,Mobile App,Card,4,60869.54,50127.25,10742.29,False
PK-2023-00217,2023-03-18,C-0396,KPK,Electronics,Mobile App,Cash on Delivery,1,13092.38,10508.11,2584.27,False
PK-2023-00963,2023-03-19,C-0668,Sindh,Electronics,Mobile App,Card,4,58261.4,48081.23,10180.16,False
PK-2023-00335,2023-03-19,C-0398,Balochistan,Fashion,In-Store,Cash on Delivery,3,20210.55,16587.16,3623.38,False
PK-2023-01769,2023-03-19,C-0733,Punjab,Groceries,Wholesale,JazzCash,1,13045.7,10877.46,2168.24,False
PK-2023-00207,2023-03-19,C-0462,Punjab,Groceries,Online,JazzCash,1,6853.44,6006.45,847.0,True
PK-2023-00679,2023-03-20,C-0146,Punjab,Groceries,Online,Cash on Delivery,2,18880.89,14733.35,4147.55,False
PK-2023-01654,2023-03-20,C-0385,Punjab,Electronics,Online,JazzCash,3,20894.47,17611.37,3283.1,False
PK-2023-01240,2023-03-20,C-0473,Sindh,Fashion,In-Store,Cash on Delivery,3,38565.32,30866.26,7699.05,False
PK-2023-00302,2023-03-20,C-0192,KPK,Groceries,Mobile App,Card,3,39405.16,31751.9,7653.26,False
PK-2023-00474,2023-03-20,C-0086,Punjab,Home & Living,Mobile App,Card,4,25890.02,22250.27,3639.75,False
PK-2023-01803,2023-03-20,C-0221,KPK,Fashion,Online,Card,2,33929.83,29479.94,4449.89,False
PK-2023-00341,2023-03-21,C-0066,Punjab,Electronics,In-Store,Card,4,44874.68,34139.4,10735.28,False
PK-2023-01189,2023-03-21,C-0463,Balochistan,Electronics,Online,Easypaisa,1,10443.27,7897.83,2545.44,False
PK-2023-00671,2023-03-21,C-0032,Punjab,Home & Living,Online,Easypaisa,2,25510.98,19796.11,5714.87,False
PK-2023-00764,2023-03-22,C-0282,Sindh,Fashion,Mobile App,Cash on Delivery,3,26959.42,22525.96,4433.46,False
PK-2023-01117,2023-03-22,C-0205,Sindh,Electronics,Online,Card,2,22537.46,18188.67,4348.79,False
PK-2023-01105,2023-03-22,C-0407,Balochistan,Groceries,Online,JazzCash,2,29276.1,23103.13,6172.97,False
PK-2023-01054,2023-03-22,C-0099,Punjab,Beauty & Personal Care,Online,Cash on Delivery,4,61555.54,53535.63,8019.91,False
PK-2023-00918,2023-03-22,C-0633,KPK,Beauty & Personal Care,Mobile App,Cash on Delivery,3,35052.07,27888.68,7163.39,False
PK-2023-01757,2023-03-23,C-0291,Punjab,Electronics,Online,Cash on Delivery,3,48131.46,38024.29,10107.17,False
PK-2023-00153,2023-03-23,C-0307,Sindh,Beauty & Personal Care,Online,Card,4,78909.05,63970.61,14938.44,True
PK-2023-00310,2023-03-23,C-0363,Sindh,Sports,In-Store,Card,3,37303.16,32522.62,4780.54,True
PK-2023-01368,2023-03-23,C-0104,KPK,Groceries,In-Store,Cash on Delivery,4,54704.96,43392.5,11312.46,False
PK-2023-00050,2023-03-23,C-0504,KPK,Fashion,Mobile App,Card,1,12581.02,9990.09,2590.92,False
PK-2023-00059,2023-03-23,C-0625,Sindh,Electronics,In-Store,Easypaisa,4,51928.68,42891.17,9037.51,False
PK-2023-00231,2023-03-23,C-0155,Islamabad,Fashion,Wholesale,Easypaisa,3,45737.49,39236.22,6501.26,True
PK-2023-01602,2023-03-23,C-0126,Punjab,Electronics,Wholesale,Card,1,10164.36,8577.62,1586.74,False
PK-2023-00545,2023-03-24,C-0228,Punjab,Home & Living,Online,JazzCash,2,30159.99,24469.73,5690.26,False
PK-2023-00417,2023-03-24,C-0468,Sindh,Electronics,Online,Cash on Delivery,4,32786.88,25207.09,7579.79,False
PK-2023-00806,2023-03-25,C-0477,KPK,Electronics,In-Store,Cash on Delivery,3,32175.73,25105.81,7069.93,False
PK-2023-00462,2023-03-25,C-0694,Sindh,Groceries,In-Store,Card,1,10285.08,8837.21,1447.87,False
PK-2023-00264,2023-03-25,C-0018,Balochistan,Electronics,In-Store,Card,4,48806.42,41887.59,6918.83,False
PK-2023-01151,2023-03-25,C-0674,KPK,Electronics,Mobile App,Cash on Delivery,1,13499.27,11409.11,2090.16,False
PK-2023-00204,2023-03-25,C-0722,Sindh,Electronics,Online,Card,1,19227.3,16056.85,3170.45,False
PK-2023-00128,2023-03-25,C-0521,Sindh,Fashion,Online,Cash on Delivery,4,52880.07,45562.78,7317.29,False
PK-2023-00261,2023-03-26,C-0422,Islamabad,Groceries,In-Store,JazzCash,4,38712.46,29797.3,8915.16,False
PK-2023-01529,2023-03-26,C-0101,Islamabad,Beauty & Personal Care,Online,Easypaisa,4,82083.17,64457.19,17625.98,False
PK-2023-01165,2023-03-26,C-0661,KPK,Home & Living,Wholesale,JazzCash,2,8158.59,6842.43,1316.16,False
PK-2023-00469,2023-03-27,C-0174,Islamabad,Home & Living,Wholesale,JazzCash,4,30967.95,25114.2,5853.75,False
PK-2023-00849,2023-03-27,C-0505,Punjab,Beauty & Personal Care,Online,JazzCash,1,8490.65,7165.52,1325.14,False
PK-2023-00376,2023-03-27,C-0065,Punjab,Electronics,Online,Cash on Delivery,2,26218.28,21244.88,4973.4,False
PK-2023-01990,2023-03-28,C-0360,Sindh,Others,In-Store,Cash on Delivery,2,23247.58,19942.93,3304.65,False
PK-2023-00762,2023-03-28,C-0366,Sindh,Sports,Mobile App,JazzCash,2,38001.88,30843.21,7158.66,False
PK-2023-00552,2023-03-28,C-0082,KPK,Home & Living,Online,Cash on Delivery,2,23826.83,19486.44,4340.39,False
PK-2023-01915,2023-03-28,C-0242,Punjab,Fashion,Wholesale,Easypaisa,4,62048.09,49007.73,13040.36,True
PK-2023-00985,2023-03-29,C-0507,Punjab,Electronics,Online,Easypaisa,4,40959.99,32326.13,8633.86,False
PK-2023-01784,2023-03-29,C-0539,Balochistan,Electronics,Online,Cash on Delivery,3,33215.71,25800.52,7415.19,False
PK-2023-00195,2023-03-29,C-0361,Punjab,Home & Living,Online,JazzCash,4,50333.79,39449.44,10884.35,False
PK-2023-01154,2023-03-29,C-0627,Punjab,Electronics,Mobile App,Card,1,7475.89,6096.22,1379.67,False
PK-2023-01964,2023-03-29,C-0250,Punjab,Electronics,In-Store,Cash on Delivery,3,20766.04,16766.12,3999.92,False
PK-2023-01004,2023-03-29,C-0726,Punjab,Groceries,Mobile App,Cash on Delivery,4,25382.56,20355.31,5027.25,False
PK-2023-00268,2023-03-29,C-0457,Balochistan,Home & Living,In-Store,Card,4,31523.93,26656.57,4867.37,False
PK-2023-00523,2023-03-29,C-0377,KPK,Fashion,Online,JazzCash,1,7391.59,5888.54,1503.04,False
PK-2023-00091,2023-03-29,C-0127,Punjab,Fashion,Online,Card,4,35019.68,28097.74,6921.94,False
PK-2023-01443,2023-03-29,C-0333,Balochistan,Electronics,In-Store,Card,2,27637.78,23688.79,3949.0,False
PK-2023-00442,2023-03-30,C-0077,Punjab,Electronics,Wholesale,Easypaisa,2,22795.48,18750.15,4045.32,False
PK-2023-01396,2023-03-30,C-0177,Sindh,Sports,In-Store,Card,2,21226.01,17839.37,3386.65,False
PK-2023-01111,2023-03-30,C-0681,Punjab,Fashion,Wholesale,Easypaisa,4,25650.68,21983.46,3667.22,False
PK-2023-00703,2023-03-30,C-0296,Punjab,Fashion,Wholesale,Easypaisa,2,10698.92,8825.51,1873.41,False
PK-2023-01904,2023-03-30,C-0408,KPK,Home & Living,Mobile App,Easypaisa,3,56747.05,43921.81,12825.24,False
PK-2023-00029,2023-03-30,C-0194,Sindh,Home & Living,Wholesale,Card,1,10617.09,9087.06,1530.03,False
PK-2023-01843,2023-03-30,C-0015,Punjab,Groceries,Online,Card,3,34153.43,26904.92,7248.51,False
PK-2023-01519,2023-03-30,C-0717,Punjab,Home & Living,Online,Card,1,6633.31,5340.22,1293.09,False
PK-2023-00375,2023-03-31,C-0267,Sindh,Fashion,Online,Card,3,59423.36,45468.04,13955.31,False
PK-2023-01434,2023-03-31,C-0467,Sindh,Electronics,Online,Easypaisa,1,11299.79,9011.45,2288.34,False
PK-2023-01330,2023-04-02,C-0444,Punjab,Electronics,Online,Cash on Delivery,1,12861.13,10661.16,2199.97,False
PK-2023-00954,2023-04-02,C-0260,Islamabad,Sports,Mobile App,Cash on Delivery,4,66598.44,55351.88,11246.56,False
PK-2023-00927,2023-04-02,C-0700,Punjab,Groceries,Online,Cash on Delivery,2,13066.76,10400.98,2665.77,False
PK-2023-01661,2023-04-02,C-0520,Sindh,Electronics,Online,Easypaisa,1,11430.57,9010.44,2420.13,False
PK-2023-00089,2023-04-02,C-0124,Punjab,Groceries,Online,JazzCash,2,20926.62,17452.41,3474.21,False
PK-2023-00889,2023-04-03,C-0476,Sindh,Electronics,Mobile App,Card,4,27438.68,21653.67,5785.01,False
PK-2023-00538,2023-04-03,C-0699,Balochistan,Fashion,Mobile App,JazzCash,3,33138.97,26543.11,6595.86,False
PK-2023-01360,2023-04-03,C-0691,Balochistan,Groceries,Mobile App,Cash on Delivery,3,40475.67,32567.64,7908.04,False
PK-2023-00778,2023-04-03,C-0095,Punjab,Home & Living,Mobile App,JazzCash,2,13913.68,11446.45,2467.22,False
PK-2023-00968,2023-04-03,C-0101,Punjab,Fashion,Online,JazzCash,3,58772.16,45662.14,13110.02,False
PK-2023-00175,2023-04-04,C-0060,KPK,Fashion,Online,JazzCash,1,21040.76,18398.57,2642.2,False
PK-2023-00925,2023-04-04,C-0327,Sindh,Electronics,Online,Easypaisa,3,43595.47,36460.51,7134.95,False
PK-2023-00798,2023-04-04,C-0309,Sindh,Fashion,Online,JazzCash,4,42649.81,33739.69,8910.12,False
PK-2023-00539,2023-04-04,C-0425,Punjab,Electronics,Mobile App,Cash on Delivery,4,22099.74,18160.1,3939.64,False
PK-2023-00266,2023-04-04,C-0456,Sindh,Electronics,In-Store,Cash on Delivery,4,38184.27,33641.6,4542.67,False
PK-2023-01298,2023-04-04,C-0294,Punjab,Home & Living,Online,JazzCash,2,21506.13,17317.96,4188.17,False
PK-2023-00084,2023-04-05,C-0166,Punjab,Electronics,Online,Card,2,26991.58,22895.4,4096.18,False
PK-2023-01845,2023-04-05,C-0528,Sindh,Others,Online,JazzCash,2,25699.85,21391.72,4308.12,False
PK-2023-01100,2023-04-05,C-0256,Balochistan,Electronics,Online,Card,3,24104.24,21516.08,2588.16,False
PK-2023-01164,2023-04-05,C-0232,Sindh,Groceries,In-Store,Cash on Delivery,2,36422.6,29583.09,6839.51,False
PK-2023-01267,2023-04-06,C-0109,Punjab,Electronics,Online,Cash on Delivery,4,32847.31,27969.89,4877.42,False
PK-2023-01590,2023-04-06,C-0286,Sindh,Fashion,Online,JazzCash,3,20044.83,16251.15,3793.68,False
PK-2023-01781,2023-04-06,C-0213,Islamabad,Electronics,In-Store,Card,2,40403.28,33426.55,6976.73,False
PK-2023-01470,2023-04-06,C-0204,Punjab,Others,Mobile App,Cash on Delivery,4,36616.55,29508.03,7108.52,False
PK-2023-01762,2023-04-06,C-0612,Islamabad,Fashion,Wholesale,Card,3,47987.46,38147.85,9839.6,False
PK-2023-00131,2023-04-07,C-0074,KPK,Electronics,Online,Cash on Delivery,2,27635.06,23339.11,4295.96,False
PK-2023-00352,2023-04-07,C-0668,Punjab,Beauty & Personal Care,Wholesale,Card,4,70684.41,57491.69,13192.72,False
PK-2023-01225,2023-04-07,C-0020,Sindh,Electronics,Mobile App,Easypaisa,3,25125.94,19573.73,5552.21,False
PK-2023-00516,2023-04-08,C-0453,Punjab,Beauty & Personal Care,Online,Card,1,12864.36,10743.56,2120.8,False
PK-2023-00808,2023-04-08,C-0415,Sindh,Groceries,Wholesale,JazzCash,4,43237.0,33475.55,9761.45,False
PK-2023-00454,2023-04-08,C-0157,KPK,Beauty & Personal Care,Online,Easypaisa,3,51199.58,41395.88,9803.7,False
PK-2023-00272,2023-04-08,C-0504,Sindh,Home & Living,Online,Easypaisa,2,36309.65,29652.74,6656.91,False
PK-2023-01124,2023-04-09,C-0512,Sindh,Fashion,In-Store,Easypaisa,1,12522.71,10101.72,2420.99,False
PK-2023-01944,2023-04-09,C-0243,Balochistan,Home & Living,Mobile App,Cash on Delivery,2,47136.75,35753.13,11383.62,False
PK-2023-01526,2023-04-09,C-0582,Islamabad,Fashion,Online,Easypaisa,2,19701.14,16143.47,3557.67,False
PK-2023-01239,2023-04-09,C-0327,Sindh,Fashion,Mobile App,Card,4,32876.3,25516.96,7359.33,False
PK-2023-01185,2023-04-09,C-0407,Punjab,Electronics,Online,Card,2,20994.28,17232.75,3761.53,False
PK-2023-00115,2023-04-09,C-0243,KPK,Electronics,Online,Card,2,40476.42,34149.37,6327.05,False
PK-2023-01544,2023-04-09,C-0466,Sindh,Electronics,Wholesale,Card,4,61338.09,51403.16,9934.93,False
PK-2023-01975,2023-04-09,C-0255,Islamabad,Electronics,In-Store,Easypaisa,4,67424.99,53981.23,13443.76,False
PK-2023-01184,2023-04-09,C-0381,KPK,Electronics,Online,Cash on Delivery,1,5218.73,4473.49,745.23,False
PK-2023-01598,2023-04-09,C-0486,Sindh,Sports,In-Store,Easypaisa,1,13009.28,10834.23,2175.05,False
PK-2023-01896,2023-04-10,C-0368,KPK,Groceries,Mobile App,Card,3,47282.18,36091.94,11190.24,False
PK-2023-01016,2023-04-10,C-0111,Punjab,Groceries,Wholesale,Easypaisa,1,7188.35,5888.56,1299.79,False
PK-2023-01912,2023-04-10,C-0369,Punjab,Home & Living,Online,Card,2,15615.37,13172.52,2442.85,False
PK-2023-00851,2023-04-10,C-0465,Punjab,Fashion,Wholesale,Card,2,20744.71,17295.32,3449.39,False
PK-2023-00587,2023-04-10,C-0191,Sindh,Fashion,Online,Cash on Delivery,3,25612.74,20413.77,5198.96,False
PK-2023-00943,2023-04-11,C-0566,Sindh,Beauty & Personal Care,Mobile App,Cash on Delivery,1,8283.58,6611.17,1672.42,False
PK-2023-01834,2023-04-11,C-0462,KPK,Home & Living,In-Store,Easypaisa,3,46216.28,35106.85,11109.43,False
PK-2023-00196,2023-04-11,C-0765,Sindh,Beauty & Personal Care,Online,Card,3,62720.94,55398.67,7322.27,False
PK-2023-00553,2023-04-11,C-0671,Punjab,Groceries,In-Store,JazzCash,4,44946.67,34643.93,10302.74,False
PK-2023-01463,2023-04-12,C-0707,Punjab,Electronics,Online,Card,1,21542.3,18260.82,3281.47,False
PK-2023-00282,2023-04-12,C-0559,Punjab,Electronics,Online,Cash on Delivery,2,8525.94,6864.45,1661.48,False
PK-2023-00716,2023-04-13,C-0507,Punjab,Electronics,In-Store,Card,1,15185.07,12413.74,2771.33,False
PK-2023-01645,2023-04-13,C-0655,Sindh,Electronics,In-Store,Easypaisa,4,23421.45,19653.52,3767.93,False
PK-2023-00456,2023-04-13,C-0331,Punjab,Home & Living,In-Store,Card,1,9069.38,6741.12,2328.26,False
PK-2023-00663,2023-04-14,C-0566,Sindh,Fashion,Online,Card,1,23042.69,18227.37,4815.32,False
PK-2023-00980,2023-04-14,C-0742,Islamabad,Beauty & Personal Care,In-Store,Card,3,24065.19,19629.48,4435.71,False
PK-2023-01337,2023-04-14,C-0715,KPK,Home & Living,Mobile App,JazzCash,2,17707.11,15581.05,2126.06,False
PK-2023-00899,2023-04-14,C-0128,Balochistan,Groceries,Mobile App,JazzCash,2,20588.87,18215.33,2373.54,False
PK-2023-01369,2023-04-15,C-0139,Balochistan,Electronics,Wholesale,Easypaisa,2,19901.86,15509.88,4391.98,False
PK-2023-01628,2023-04-15,C-0377,KPK,Groceries,Wholesale,JazzCash,4,44177.14,38416.82,5760.31,True
PK-2023-01697,2023-04-15,C-0144,Punjab,Fashion,Online,Cash on Delivery,4,43678.72,37191.93,6486.79,False
PK-2023-01405,2023-04-15,C-0155,Sindh,Beauty & Personal Care,Mobile App,Easypaisa,2,19500.54,17499.57,2000.96,False
PK-2023-01888,2023-04-15,C-0636,Punjab,Beauty & Personal Care,Online,Card,4,59362.8,45123.94,14238.86,False
PK-2023-01472,2023-04-15,C-0758,Punjab,Fashion,In-Store,Card,2,25193.22,20651.14,4542.08,False
PK-2023-00036,2023-04-15,C-0056,Sindh,Beauty & Personal Care,In-Store,Cash on Delivery,3,25725.42,20535.19,5190.24,False
PK-2023-00767,2023-04-15,C-0089,KPK,Fashion,In-Store,Card,4,32726.42,28114.16,4612.26,False
PK-2023-00589,2023-04-16,C-0344,Sindh,Fashion,In-Store,Card,2,43569.43,34514.77,9054.66,False
PK-2023-01597,2023-04-16,C-0518,Islamabad,Beauty & Personal Care,Online,Card,2,17866.8,15371.81,2494.99,False
PK-2023-01196,2023-04-17,C-0092,Islamabad,Fashion,Wholesale,Cash on Delivery,3,54805.52,44376.87,10428.64,False
PK-2023-00444,2023-04-17,C-0729,Islamabad,Home & Living,In-Store,Card,4,24822.83,20063.17,4759.66,False
PK-2023-01110,2023-04-17,C-0056,Balochistan,Sports,Online,Cash on Delivery,4,38734.13,30626.44,8107.69,False
PK-2023-01277,2023-04-17,C-0386,Sindh,Home & Living,Online,Cash on Delivery,1,8730.38,6676.28,2054.1,False
PK-2023-01591,2023-04-18,C-0669,Sindh,Beauty & Personal Care,Online,Card,2,14983.29,12161.72,2821.57,False
PK-2023-01233,2023-04-18,C-0311,Sindh,Home & Living,Online,Easypaisa,4,45703.36,38614.94,7088.42,False
PK-2023-01629,2023-04-18,C-0196,Punjab,Groceries,Online,Cash on Delivery,3,16002.85,13082.35,2920.5,False
PK-2023-00026,2023-04-18,C-0622,Islamabad,Fashion,In-Store,Easypaisa,3,33358.15,26083.48,7274.67,False
PK-2023-01445,2023-04-18,C-0258,Islamabad,Beauty & Personal Care,Online,Card,4,70999.06,56849.11,14149.94,False
PK-2023-00419,2023-04-19,C-0724,Punjab,Electronics,In-Store,Card,2,6703.66,5668.77,1034.89,False
PK-2023-01512,2023-04-19,C-0413,Sindh,Groceries,Mobile App,JazzCash,1,19744.06,17683.85,2060.21,False
PK-2023-01047,2023-04-19,C-0546,Punjab,Home & Living,Online,Card,2,17440.78,13297.62,4143.16,False
PK-2023-00199,2023-04-19,C-0374,Punjab,Electronics,Online,Card,1,7733.95,6409.26,1324.69,False
PK-2023-01520,2023-04-19,C-0436,Sindh,Beauty & Personal Care,Online,Card,1,15673.25,12910.69,2762.56,True
PK-2023-00885,2023-04-19,C-0501,Balochistan,Home & Living,Wholesale,JazzCash,1,16292.84,13263.45,3029.39,False
PK-2023-01644,2023-04-20,C-0717,Punjab,Electronics,In-Store,Easypaisa,2,17045.21,13225.18,3820.04,False
PK-2023-00051,2023-04-20,C-0755,Islamabad,Others,Online,Easypaisa,4,30543.45,24519.92,6023.54,False
PK-2023-00852,2023-04-20,C-0595,KPK,Fashion,Online,Cash on Delivery,3,28122.51,24935.9,3186.61,False
PK-2023-00213,2023-04-20,C-0248,Sindh,Beauty & Personal Care,Online,Card,4,54625.71,45248.79,9376.92,False
PK-2023-01058,2023-04-21,C-0404,Sindh,Electronics,Online,Card,3,32265.79,24788.76,7477.03,False
PK-2023-00436,2023-04-21,C-0401,Sindh,Others,Online,JazzCash,3,29036.9,24094.77,4942.12,False
PK-2023-00898,2023-04-21,C-0656,Sindh,Electronics,Online,Easypaisa,1,5514.21,4570.78,943.43,False
PK-2023-01450,2023-04-21,C-0437,Sindh,Beauty & Personal Care,Mobile App,Easypaisa,3,50458.13,42265.89,8192.24,True
PK-2023-01916,2023-04-21,C-0481,Sindh,Fashion,Wholesale,Cash on Delivery,3,26546.81,23248.87,3297.94,False
PK-2023-01752,2023-04-21,C-0228,Punjab,Home & Living,Online,Easypaisa,2,13835.21,11748.49,2086.72,False
PK-2023-00682,2023-04-21,C-0730,Punjab,Beauty & Personal Care,In-Store,JazzCash,1,8545.3,7504.2,1041.09,False
PK-2023-01947,2023-04-21,C-0157,Punjab,Electronics,Wholesale,Cash on Delivery,4,46072.62,40874.43,5198.19,False
PK-2023-00112,2023-04-21,C-0105,Balochistan,Home & Living,Online,Card,3,18144.91,15422.6,2722.31,False
PK-2023-00332,2023-04-21,C-0208,Islamabad,Fashion,Wholesale,Card,3,19394.69,16176.27,3218.42,False
PK-2023-00870,2023-04-22,C-0752,Sindh,Electronics,Mobile App,Card,4,70168.09,57279.93,12888.16,False
PK-2023-01868,2023-04-22,C-0610,KPK,Electronics,Online,Card,4,90285.59,70830.83,19454.76,False
PK-2023-01435,2023-04-23,C-0100,KPK,Electronics,Online,Card,3,30059.59,24484.72,5574.87,False
PK-2023-00936,2023-04-23,C-0192,Punjab,Home & Living,In-Store,JazzCash,3,17215.05,12547.69,4667.36,False
PK-2023-01237,2023-04-23,C-0562,Punjab,Others,Online,Card,4,44254.15,35694.48,8559.67,False
PK-2023-01248,2023-04-23,C-0339,Punjab,Beauty & Personal Care,Online,Card,3,29507.33,25450.24,4057.09,False
PK-2023-00737,2023-04-23,C-0289,KPK,Electronics,Online,Card,3,32876.53,28369.31,4507.22,False
PK-2023-01621,2023-04-24,C-0599,Sindh,Groceries,Online,Easypaisa,4,42429.36,36503.47,5925.89,False
PK-2023-01180,2023-04-24,C-0269,Sindh,Home & Living,Online,JazzCash,3,49948.36,41179.0,8769.36,False
PK-2023-00970,2023-04-24,C-0309,Sindh,Electronics,Mobile App,Cash on Delivery,4,54007.87,46300.92,7706.95,False
PK-2023-00536,2023-04-24,C-0041,Punjab,Home & Living,Online,Card,1,20171.93,17014.11,3157.82,False
PK-2023-01763,2023-04-25,C-0539,KPK,Electronics,Online,JazzCash,2,24901.57,20852.93,4048.64,False
PK-2023-01664,2023-04-25,C-0543,Punjab,Groceries,Wholesale,Easypaisa,3,33647.44,29892.07,3755.36,False
PK-2023-00994,2023-04-25,C-0268,Punjab,Home & Living,Mobile App,JazzCash,1,8515.03,7039.89,1475.14,False
PK-2023-01616,2023-04-26,C-0658,Punjab,Groceries,In-Store,Cash on Delivery,4,42395.89,34570.73,7825.16,False
PK-2023-01222,2023-04-26,C-0332,Sindh,Beauty & Personal Care,Online,Card,1,12284.75,10186.29,2098.46,False
PK-2023-01235,2023-04-26,C-0307,KPK,Electronics,Mobile App,Cash on Delivery,2,34482.18,28790.39,5691.79,False
PK-2023-00855,2023-04-26,C-0566,Punjab,Groceries,Online,Card,3,49174.36,38451.63,10722.74,False
PK-2023-01980,2023-04-27,C-0638,KPK,Groceries,Online,Card,2,28577.09,21485.85,7091.24,False
PK-2023-01509,2023-04-27,C-0179,KPK,Groceries,Mobile App,JazzCash,2,18394.34,15101.39,3292.96,True
